order_id,customer_id,order_date,amount,product_category,city,payment_method
ORD008675,CUST0884,2022-11-17,604.78,Beauty,Delhi,Credit Card
ORD008293,CUST0857,2023-08-27,1330.62,Beauty,Hyderabad,Credit Card
ORD008948,CUST0902,2022-06-17,1884.13,Beauty,Kolkata,Debit Card
ORD003833,CUST0387,2023-01-17,1295.01,Sports,Surat,UPI
ORD008696,CUST0886,2022-11-21,297.17,Electronics,Hyderabad,UPI
ORD004777,CUST0480,2022-11-23,83.86,Home & Kitchen,Pune,NetBanking
ORD004277,CUST0435,2023-01-18,2348.1,Electronics,Bangalore,Debit Card
ORD000254,CUST0022,2022-02-25,572.22,Home & Kitchen,Kolkata,Credit Card
ORD006152,CUST0625,2022-01-17,246.41,Clothing,Chennai,Debit Card
ORD009581,CUST0961,2023-08-03,1464.38,Home & Kitchen,Ahmedabad,UPI
ORD007264,CUST0731,2022-01-28,674.68,Electronics,Jaipur,Debit Card
ORD000279,CUST0024,2023-07-08,126.71,Electronics,Bangalore,Debit Card
ORD003253,CUST0335,2022-12-27,1600.89,Electronics,Chennai,Credit Card
ORD002481,CUST0244,2022-02-07,339.77,Electronics,Pune,NetBanking
ORD000290,CUST0025,2022-01-31,216.58,Clothing,Ahmedabad,UPI
ORD006066,CUST0615,2022-06-07,431.44,Clothing,Bangalore,Debit Card
ORD003076,CUST0313,2023-09-01,2595.76,Home & Kitchen,Hyderabad,Debit Card
ORD008082,CUST0838,2023-07-24,844.61,Home & Kitchen,Hyderabad,UPI
ORD007574,CUST0776,2022-02-16,1204.75,Clothing,Bangalore,NetBanking
ORD006383,CUST0645,2023-03-28,706.12,Books,Mumbai,NetBanking
ORD005090,CUST0516,2022-02-25,1067.18,Electronics,Chennai,COD
ORD007259,CUST0731,2023-08-10,948.41,Clothing,Hyderabad,UPI
ORD009708,CUST0975,2022-08-28,977.38,Sports,Jaipur,UPI
ORD009889,CUST0989,2022-11-27,1292.1,Home & Kitchen,Kolkata,NetBanking
ORD006101,CUST0618,2022-06-14,485.24,Electronics,Delhi,COD
ORD007730,CUST0794,2022-03-29,406.92,Clothing,Ahmedabad,Credit Card
ORD000271,CUST0023,2022-10-13,535.91,Clothing,Chennai,NetBanking
ORD004571,CUST0459,2022-04-29,1184.1,Clothing,Ahmedabad,Credit Card
ORD007839,CUST0813,2023-07-27,758.9,Electronics,Delhi,UPI
ORD009159,CUST0926,2022-05-19,2904.72,Books,Surat,UPI
ORD002972,CUST0301,2023-10-12,1711.95,Clothing,Surat,Credit Card
ORD007954,CUST0822,2023-11-14,3867.81,Electronics,Pune,Debit Card
ORD008759,CUST0889,2022-12-01,743.62,Books,Mumbai,Credit Card
ORD004208,CUST0434,2023-08-25,704.65,Beauty,Bangalore,UPI
ORD003219,CUST0333,2023-09-21,1039.89,Home & Kitchen,Surat,NetBanking
ORD001392,CUST0129,2023-06-23,2020.79,Electronics,Pune,Credit Card
ORD003976,CUST0409,2022-06-11,320.72,Electronics,Chennai,COD
ORD004317,CUST0440,2023-07-19,1776.3,Electronics,Jaipur,Credit Card
ORD008452,CUST0873,2023-06-03,88.8,Electronics,Hyderabad,Credit Card
ORD007320,CUST0742,2023-02-04,313.91,Clothing,Ahmedabad,Debit Card
ORD007424,CUST0757,2022-03-15,333.17,Clothing,Kolkata,UPI
ORD000084,CUST0007,2023-07-01,474.47,Books,Bangalore,Debit Card
ORD000874,CUST0078,2022-11-06,736.94,Electronics,Hyderabad,Credit Card
ORD009596,CUST0963,2022-06-02,514.37,Beauty,Jaipur,Credit Card
ORD007611,CUST0778,2022-05-27,630.56,Books,Pune,Credit Card
ORD004558,CUST0459,2023-10-18,1116.42,Books,Mumbai,Credit Card
ORD004501,CUST0457,2022-01-05,1706.37,Electronics,Pune,Debit Card
ORD004648,CUST0469,2022-04-08,654.2,Books,Chennai,Credit Card
ORD002039,CUST0195,2022-08-30,710.34,Sports,Kolkata,Credit Card
ORD009685,CUST0974,2022-05-04,196.32,Books,Ahmedabad,Debit Card
ORD006888,CUST0699,2023-01-16,1380.23,Clothing,Bangalore,COD
ORD002451,CUST0240,2022-04-13,1735.34,Clothing,Mumbai,Debit Card
ORD003955,CUST0407,2022-11-28,469.21,Electronics,Jaipur,UPI
ORD002330,CUST0226,2023-06-30,910.06,Sports,Surat,COD
ORD009115,CUST0920,2022-11-18,1019.7,Clothing,Bangalore,NetBanking
ORD007022,CUST0706,2023-09-24,191.87,Clothing,Hyderabad,UPI
ORD005043,CUST0515,2023-01-26,3291.83,Clothing,Kolkata,Credit Card
ORD009355,CUST0944,2023-01-17,337.43,Beauty,Surat,UPI
ORD004747,CUST0477,2023-06-04,1112.71,Sports,Pune,COD
ORD009358,CUST0945,2023-10-07,1616.46,Books,Pune,UPI
ORD008029,CUST0833,2023-11-19,684.75,Clothing,Hyderabad,Credit Card
ORD007384,CUST0753,2022-02-14,119.62,Clothing,Mumbai,UPI
ORD009882,CUST0989,2023-04-10,860.82,Clothing,Bangalore,Credit Card
ORD006334,CUST0641,2022-03-26,1343.29,Electronics,Hyderabad,Credit Card
ORD008186,CUST0851,2023-02-26,1926.78,Electronics,Jaipur,UPI
ORD005521,CUST0568,2023-01-29,738.57,Books,Kolkata,NetBanking
ORD001217,CUST0111,2023-01-26,269.21,Clothing,Mumbai,UPI
ORD008686,CUST0886,2022-10-09,395.81,Clothing,Chennai,Debit Card
ORD006021,CUST0614,2023-10-07,421.32,Books,Bangalore,NetBanking
ORD006844,CUST0694,2023-10-24,524.93,Sports,Ahmedabad,UPI
ORD001065,CUST0100,2022-06-07,915.27,Electronics,Hyderabad,Debit Card
ORD003787,CUST0378,2022-11-18,2107.63,Books,Mumbai,Debit Card
ORD004411,CUST0444,2022-02-06,662.06,Clothing,Hyderabad,UPI
ORD006838,CUST0694,2022-12-05,400.92,Home & Kitchen,Delhi,Credit Card
ORD009183,CUST0926,2022-01-23,2656.99,Books,Chennai,Credit Card
ORD005524,CUST0568,2022-10-21,930.12,Clothing,Hyderabad,NetBanking
ORD005997,CUST0611,2022-07-05,1407.81,Sports,Kolkata,Debit Card
ORD008824,CUST0897,2022-06-24,703.67,Electronics,Pune,Credit Card
ORD005889,CUST0603,2022-12-22,926.25,Clothing,Bangalore,UPI
ORD002162,CUST0207,2023-07-01,1083.75,Clothing,Bangalore,Debit Card
ORD003009,CUST0308,2022-05-16,312.36,Electronics,Delhi,UPI
ORD001106,CUST0101,2022-07-13,622.06,Beauty,Delhi,Credit Card
ORD009877,CUST0989,2023-06-30,1163.32,Books,Pune,UPI
ORD000693,CUST0060,2022-07-06,470.97,Electronics,Pune,COD
ORD007489,CUST0765,2022-11-03,1611.79,Electronics,Pune,UPI
ORD004957,CUST0498,2023-09-28,748.36,Sports,Mumbai,COD
ORD006577,CUST0666,2023-02-23,485.19,Electronics,Delhi,UPI
ORD008471,CUST0875,2022-12-16,1583.89,Home & Kitchen,Delhi,UPI
ORD004370,CUST0441,2023-06-08,556.82,Beauty,Jaipur,COD
ORD002766,CUST0284,2022-03-16,1662.54,Electronics,Pune,Debit Card
ORD003930,CUST0401,2023-08-01,1244.91,Beauty,Kolkata,UPI
ORD007110,CUST0719,2023-09-23,998.34,Clothing,Kolkata,UPI
ORD008726,CUST0889,2023-03-30,1382.75,Books,Kolkata,UPI
ORD007506,CUST0766,2022-05-03,321.96,Electronics,Mumbai,UPI
ORD008494,CUST0875,2022-01-21,1620.79,Beauty,Kolkata,Debit Card
ORD000629,CUST0057,2022-08-29,1671.29,Books,Bangalore,Credit Card
ORD002452,CUST0240,2023-02-28,1459.54,Clothing,Pune,Credit Card
ORD006727,CUST0678,2022-02-26,501.19,Electronics,Ahmedabad,NetBanking
ORD006558,CUST0665,2023-01-03,289.95,Beauty,Chennai,UPI
ORD003825,CUST0384,2022-05-24,181.83,Clothing,Kolkata,UPI
ORD009530,CUST0958,2023-04-14,5060.01,Home & Kitchen,Jaipur,NetBanking
ORD002653,CUST0264,2022-03-07,128.15,Sports,Surat,UPI
ORD009098,CUST0920,2022-09-17,465.01,Home & Kitchen,Delhi,UPI
ORD003744,CUST0376,2022-05-26,330.84,Clothing,Chennai,UPI
ORD002177,CUST0209,2022-01-30,1282.03,Beauty,Kolkata,UPI
ORD009897,CUST0991,2023-05-23,340.95,Electronics,Mumbai,Credit Card
ORD009254,CUST0935,2023-11-04,696.63,Electronics,Hyderabad,COD
ORD003319,CUST0336,2022-10-09,2125.28,Beauty,Jaipur,UPI
ORD006323,CUST0641,2023-09-02,4193.49,Electronics,Chennai,UPI
ORD002788,CUST0286,2022-11-26,1504.14,Home & Kitchen,Chennai,NetBanking
ORD004106,CUST0425,2023-11-09,1426.49,Electronics,Jaipur,Credit Card
ORD006335,CUST0641,2023-05-03,2651.08,Beauty,Ahmedabad,UPI
ORD001677,CUST0158,2022-02-27,528.87,Beauty,Chennai,Credit Card
ORD003948,CUST0405,2022-01-01,631.7,Electronics,Mumbai,NetBanking
ORD004445,CUST0450,2022-10-29,2724.69,Electronics,Bangalore,Credit Card
ORD002937,CUST0298,2022-07-03,639.28,Home & Kitchen,Surat,COD
ORD006640,CUST0670,2022-04-03,746.35,Home & Kitchen,Surat,UPI
ORD007742,CUST0795,2023-07-21,1457.94,Beauty,Jaipur,UPI
ORD005723,CUST0590,2023-08-09,665.12,Electronics,Kolkata,UPI
ORD007417,CUST0755,2022-07-25,1121.89,Home & Kitchen,Kolkata,COD
ORD002504,CUST0245,2022-12-05,1428.88,Home & Kitchen,Hyderabad,COD
ORD009257,CUST0935,2022-10-28,476.04,Electronics,Pune,UPI
ORD002370,CUST0230,2022-04-15,413.88,Electronics,Delhi,UPI
ORD004968,CUST0503,2022-10-29,630.55,Home & Kitchen,Kolkata,Debit Card
ORD005884,CUST0603,2023-06-21,331.23,Clothing,Pune,Credit Card
ORD002218,CUST0213,2022-03-08,229.39,Clothing,Jaipur,UPI
ORD005848,CUST0600,2023-09-25,1287.13,Books,Surat,Credit Card
ORD002219,CUST0213,2023-01-25,412.85,Beauty,Ahmedabad,UPI
ORD003327,CUST0336,2023-07-17,776.33,Books,Ahmedabad,Debit Card
ORD006712,CUST0677,2023-04-10,497.66,Sports,Jaipur,UPI
ORD003584,CUST0362,2022-11-18,194.99,Sports,Pune,Debit Card
ORD009815,CUST0983,2023-09-08,500.82,Home & Kitchen,Pune,Credit Card
ORD008178,CUST0849,2023-02-26,85.96,Home & Kitchen,Surat,NetBanking
ORD007683,CUST0786,2022-11-30,417.54,Clothing,Surat,COD
ORD007289,CUST0737,2023-05-12,458.19,Books,Pune,Debit Card
ORD003116,CUST0319,2022-09-16,575.93,Beauty,Kolkata,UPI
ORD000086,CUST0007,2022-06-17,431.76,Beauty,Ahmedabad,UPI
ORD005974,CUST0608,2022-06-04,549.48,Books,Bangalore,Credit Card
ORD002802,CUST0286,2023-04-26,2196.44,Clothing,Surat,UPI
ORD003672,CUST0372,2022-02-17,948.76,Home & Kitchen,Delhi,COD
ORD003668,CUST0372,2022-01-03,458.76,Electronics,Surat,Debit Card
ORD009785,CUST0978,2023-04-16,2232.18,Beauty,Mumbai,NetBanking
ORD005159,CUST0527,2022-05-26,353.11,Electronics,Kolkata,Credit Card
ORD005726,CUST0590,2023-12-04,405.27,Beauty,Pune,Debit Card
ORD004591,CUST0460,2023-09-13,1020.48,Home & Kitchen,Hyderabad,UPI
ORD002020,CUST0191,2022-10-09,950.31,Electronics,Jaipur,Credit Card
ORD009662,CUST0971,2022-05-11,212.41,Home & Kitchen,Chennai,UPI
ORD002526,CUST0245,2022-04-08,1203.61,Home & Kitchen,Kolkata,UPI
ORD007287,CUST0736,2022-09-25,558.9,Sports,Chennai,UPI
ORD007924,CUST0822,2022-12-01,3657.26,Clothing,Surat,UPI
ORD003213,CUST0333,2022-07-10,2059.52,Home & Kitchen,Kolkata,Credit Card
ORD000520,CUST0043,2022-11-18,1239.18,Clothing,Ahmedabad,UPI
ORD005367,CUST0556,2022-09-22,601.49,Clothing,Delhi,UPI
ORD006741,CUST0682,2022-06-15,565.94,Sports,Ahmedabad,Credit Card
ORD002896,CUST0292,2022-10-01,1097.63,Electronics,Chennai,UPI
ORD000245,CUST0021,2022-04-08,253.33,Home & Kitchen,Delhi,UPI
ORD005931,CUST0604,2022-08-14,1875.53,Clothing,Surat,Debit Card
ORD004715,CUST0473,2023-12-19,2357.99,Electronics,Chennai,UPI
ORD009198,CUST0927,2022-02-22,561.24,Clothing,Surat,UPI
ORD003426,CUST0348,2023-08-15,2263.69,Clothing,Kolkata,UPI
ORD006909,CUST0702,2023-05-11,1984.92,Home & Kitchen,Mumbai,Debit Card
ORD006699,CUST0675,2022-01-13,501.45,Books,Jaipur,UPI
ORD008920,CUST0901,2023-05-27,715.97,Electronics,Jaipur,Credit Card
ORD006157,CUST0626,2023-05-17,830.73,Home & Kitchen,Ahmedabad,Credit Card
ORD007226,CUST0729,2023-11-16,1009.95,Electronics,Ahmedabad,UPI
ORD005510,CUST0567,2022-04-04,338.5,Home & Kitchen,Delhi,NetBanking
ORD002002,CUST0191,2022-11-25,852.83,Clothing,Chennai,Debit Card
ORD000886,CUST0078,2022-04-16,2255.74,Beauty,Surat,UPI
ORD000870,CUST0078,2022-10-31,1307.43,Home & Kitchen,Mumbai,UPI
ORD009679,CUST0974,2022-11-24,586.81,Beauty,Chennai,UPI
ORD005721,CUST0590,2023-04-07,101.33,Books,Bangalore,Credit Card
ORD000357,CUST0031,2022-03-16,310.79,Clothing,Bangalore,UPI
ORD009898,CUST0991,2023-01-06,288.6,Books,Delhi,UPI
ORD005452,CUST0564,2022-01-06,3239.04,Electronics,Kolkata,UPI
ORD008168,CUST0847,2022-11-27,3273.45,Clothing,Pune,NetBanking
ORD006418,CUST0651,2023-11-16,2650.15,Home & Kitchen,Mumbai,UPI
ORD008841,CUST0899,2023-03-18,1517.41,Clothing,Surat,COD
ORD001276,CUST0118,2022-03-19,943.62,Home & Kitchen,Chennai,Credit Card
ORD001891,CUST0178,2022-09-01,989.96,Books,Jaipur,UPI
ORD008677,CUST0884,2023-08-22,912.46,Electronics,Bangalore,Credit Card
ORD006548,CUST0665,2022-10-01,193.98,Electronics,Surat,UPI
ORD009174,CUST0926,2023-10-04,2179.15,Electronics,Mumbai,NetBanking
ORD003564,CUST0357,2023-08-06,3024.25,Clothing,Pune,UPI
ORD005788,CUST0596,2022-08-17,221.39,Electronics,Pune,COD
ORD004959,CUST0498,2022-08-19,798.0,Clothing,Mumbai,UPI
ORD001547,CUST0146,2023-03-29,1011.7,Beauty,Ahmedabad,NetBanking
ORD002381,CUST0233,2022-10-15,176.81,Home & Kitchen,Surat,NetBanking
ORD003824,CUST0383,2022-04-15,115.64,Beauty,Delhi,NetBanking
ORD003233,CUST0333,2023-07-04,723.06,Clothing,Hyderabad,Credit Card
ORD009080,CUST0917,2022-09-12,787.54,Home & Kitchen,Pune,Credit Card
ORD003307,CUST0336,2023-12-03,1673.31,Electronics,Chennai,NetBanking
ORD000493,CUST0042,2022-02-25,265.58,Home & Kitchen,Chennai,UPI
ORD003500,CUST0355,2023-06-28,2941.43,Books,Surat,Credit Card
ORD006643,CUST0671,2022-07-04,1732.56,Clothing,Bangalore,UPI
ORD001117,CUST0103,2023-01-26,358.4,Books,Pune,NetBanking
ORD005638,CUST0587,2022-07-14,1276.18,Clothing,Kolkata,UPI
ORD008765,CUST0890,2022-07-08,1356.89,Electronics,Ahmedabad,UPI
ORD006147,CUST0623,2022-07-26,336.59,Clothing,Pune,Debit Card
ORD009858,CUST0985,2022-07-18,816.26,Clothing,Surat,Debit Card
ORD008766,CUST0890,2023-10-08,1094.23,Home & Kitchen,Bangalore,UPI
ORD006686,CUST0673,2022-02-22,3139.31,Home & Kitchen,Bangalore,Debit Card
ORD008217,CUST0851,2023-06-20,1618.95,Books,Jaipur,Credit Card
ORD007941,CUST0822,2022-10-23,2045.92,Clothing,Chennai,UPI
ORD003646,CUST0371,2022-03-07,733.87,Electronics,Mumbai,Credit Card
ORD002501,CUST0245,2022-10-07,3081.5,Sports,Ahmedabad,UPI
ORD005678,CUST0587,2023-03-10,1010.98,Home & Kitchen,Pune,Debit Card
ORD005242,CUST0537,2022-09-24,292.58,Beauty,Chennai,NetBanking
ORD006498,CUST0658,2022-08-21,703.17,Electronics,Surat,UPI
ORD002784,CUST0286,2022-07-29,2068.9,Books,Kolkata,Debit Card
ORD006159,CUST0626,2022-09-20,982.2,Electronics,Mumbai,UPI
ORD003810,CUST0381,2023-06-10,678.36,Books,Jaipur,Credit Card
ORD009185,CUST0926,2022-06-20,3972.56,Electronics,Jaipur,Credit Card
ORD008637,CUST0883,2022-01-30,1157.25,Clothing,Hyderabad,UPI
ORD007835,CUST0813,2023-01-10,995.0,Clothing,Surat,UPI
ORD001697,CUST0160,2023-07-22,536.06,Beauty,Hyderabad,Debit Card
ORD005686,CUST0588,2022-06-28,1000.71,Clothing,Chennai,UPI
ORD007151,CUST0723,2023-11-10,2685.23,Electronics,Pune,Debit Card
ORD005940,CUST0605,2022-10-19,647.12,Beauty,Kolkata,Credit Card
ORD002053,CUST0196,2023-01-11,955.77,Home & Kitchen,Hyderabad,Debit Card
ORD001777,CUST0168,2022-08-20,558.53,Beauty,Pune,UPI
ORD006540,CUST0664,2022-06-05,271.96,Clothing,Hyderabad,Credit Card
ORD003314,CUST0336,2023-08-02,1187.62,Electronics,Surat,Credit Card
ORD004782,CUST0481,2022-12-02,427.39,Sports,Delhi,UPI
ORD008456,CUST0874,2023-05-22,462.67,Books,Hyderabad,Debit Card
ORD006760,CUST0683,2022-03-08,505.68,Electronics,Kolkata,UPI
ORD001593,CUST0149,2022-02-13,2338.38,Beauty,Pune,COD
ORD001724,CUST0165,2023-01-17,1311.13,Home & Kitchen,Chennai,UPI
ORD000216,CUST0017,2022-12-13,654.55,Electronics,Chennai,UPI
ORD008943,CUST0902,2022-08-24,1196.67,Clothing,Bangalore,NetBanking
ORD008247,CUST0855,2022-05-02,617.2,Electronics,Kolkata,NetBanking
ORD000491,CUST0042,2022-05-16,263.9,Home & Kitchen,Bangalore,COD
ORD009124,CUST0922,2022-04-06,230.14,Home & Kitchen,Surat,NetBanking
ORD003484,CUST0354,2022-03-14,659.09,Home & Kitchen,Surat,UPI
ORD005103,CUST0516,2023-03-20,776.58,Sports,Kolkata,UPI
ORD005188,CUST0529,2022-07-18,1943.16,Electronics,Bangalore,Credit Card
ORD003432,CUST0348,2022-02-19,2672.32,Home & Kitchen,Kolkata,NetBanking
ORD007217,CUST0729,2023-06-14,1496.77,Electronics,Bangalore,UPI
ORD007686,CUST0787,2023-01-18,488.0,Electronics,Ahmedabad,Debit Card
ORD005514,CUST0567,2022-04-01,512.14,Books,Hyderabad,UPI
ORD000026,CUST0005,2022-10-12,424.64,Beauty,Chennai,Debit Card
ORD003513,CUST0355,2023-12-05,2559.75,Clothing,Kolkata,UPI
ORD002410,CUST0237,2022-12-24,816.21,Clothing,Surat,UPI
ORD003271,CUST0335,2022-05-25,1272.34,Beauty,Bangalore,Credit Card
ORD005210,CUST0529,2023-03-23,1434.5,Clothing,Surat,NetBanking
ORD008702,CUST0887,2022-05-23,390.2,Clothing,Mumbai,NetBanking
ORD001553,CUST0146,2022-12-20,1362.89,Home & Kitchen,Mumbai,Credit Card
ORD009188,CUST0927,2023-05-12,524.54,Home & Kitchen,Bangalore,COD
ORD008612,CUST0881,2023-10-24,684.4,Electronics,Jaipur,Debit Card
ORD003872,CUST0392,2023-05-26,877.87,Electronics,Ahmedabad,Credit Card
ORD003403,CUST0345,2023-06-12,498.01,Beauty,Delhi,Credit Card
ORD004530,CUST0457,2023-06-17,378.45,Sports,Kolkata,Debit Card
ORD000980,CUST0085,2023-03-25,456.63,Clothing,Mumbai,COD
ORD002656,CUST0265,2022-01-24,420.13,Books,Hyderabad,COD
ORD001848,CUST0172,2022-08-16,933.54,Clothing,Surat,UPI
ORD009320,CUST0939,2023-09-17,723.82,Electronics,Bangalore,Credit Card
ORD008748,CUST0889,2022-12-07,1245.45,Clothing,Delhi,COD
ORD007121,CUST0719,2022-04-02,1373.16,Books,Surat,UPI
ORD008697,CUST0886,2023-07-13,440.7,Clothing,Surat,UPI
ORD005722,CUST0590,2022-07-04,443.42,Home & Kitchen,Hyderabad,NetBanking
ORD000516,CUST0043,2022-03-13,2304.37,Clothing,Surat,Credit Card
ORD007182,CUST0723,2023-10-01,2887.54,Clothing,Hyderabad,Debit Card
ORD008288,CUST0857,2023-06-01,1249.58,Electronics,Mumbai,NetBanking
ORD001103,CUST0101,2023-01-22,1162.69,Clothing,Ahmedabad,Credit Card
ORD003277,CUST0335,2023-08-12,1398.96,Home & Kitchen,Delhi,NetBanking
ORD009476,CUST0955,2023-08-03,704.07,Electronics,Pune,COD
ORD007365,CUST0750,2022-08-17,145.61,Home & Kitchen,Pune,Credit Card
ORD009068,CUST0916,2023-06-24,459.82,Clothing,Bangalore,UPI
ORD008328,CUST0860,2022-11-16,1962.13,Beauty,Kolkata,Debit Card
ORD003997,CUST0410,2022-07-01,714.4,Beauty,Ahmedabad,Debit Card
ORD000195,CUST0015,2023-07-17,605.45,Home & Kitchen,Delhi,UPI
ORD004712,CUST0472,2023-06-16,366.64,Electronics,Ahmedabad,Credit Card
ORD000644,CUST0058,2022-12-05,497.59,Clothing,Jaipur,UPI
ORD008380,CUST0866,2022-03-17,330.76,Electronics,Pune,UPI
ORD003286,CUST0335,2023-07-23,1491.99,Clothing,Jaipur,Credit Card
ORD003117,CUST0319,2023-11-06,621.54,Electronics,Bangalore,Debit Card
ORD006456,CUST0654,2022-04-01,799.23,Clothing,Bangalore,Credit Card
ORD003576,CUST0361,2022-01-15,600.78,Sports,Delhi,UPI
ORD009014,CUST0909,2022-03-14,861.71,Home & Kitchen,Surat,UPI
ORD004321,CUST0440,2022-09-22,2874.63,Beauty,Pune,Credit Card
ORD009983,CUST1000,2022-04-14,481.93,Beauty,Mumbai,NetBanking
ORD002208,CUST0210,2022-07-28,490.83,Clothing,Hyderabad,Debit Card
ORD004553,CUST0459,2022-05-07,2615.62,Clothing,Hyderabad,Credit Card
ORD008993,CUST0908,2022-11-28,689.76,Electronics,Kolkata,NetBanking
ORD003719,CUST0375,2023-05-21,1417.58,Electronics,Bangalore,Debit Card
ORD000973,CUST0084,2023-04-25,1503.04,Home & Kitchen,Delhi,UPI
ORD004580,CUST0460,2022-07-30,1394.57,Electronics,Mumbai,UPI
ORD000720,CUST0062,2023-09-29,679.1,Home & Kitchen,Mumbai,NetBanking
ORD007809,CUST0808,2022-03-14,417.94,Beauty,Kolkata,UPI
ORD006156,CUST0625,2022-07-18,122.73,Sports,Jaipur,UPI
ORD009421,CUST0946,2023-10-27,2701.12,Home & Kitchen,Ahmedabad,NetBanking
ORD003897,CUST0395,2022-07-04,622.85,Electronics,Surat,UPI
ORD002804,CUST0286,2022-07-28,2039.19,Home & Kitchen,Hyderabad,Debit Card
ORD002567,CUST0252,2023-04-28,522.99,Sports,Ahmedabad,Credit Card
ORD004026,CUST0416,2022-09-29,586.43,Home & Kitchen,Delhi,NetBanking
ORD006199,CUST0629,2023-10-03,1668.2,Sports,Pune,Debit Card
ORD000033,CUST0005,2022-06-09,1217.33,Home & Kitchen,Mumbai,NetBanking
ORD008298,CUST0857,2022-07-05,1430.58,Clothing,Jaipur,UPI
ORD008822,CUST0897,2022-04-02,1026.25,Clothing,Delhi,UPI
ORD009809,CUST0983,2022-02-01,398.57,Home & Kitchen,Chennai,COD
ORD004064,CUST0419,2023-01-10,628.42,Clothing,Chennai,Debit Card
ORD008939,CUST0902,2022-02-24,1148.37,Clothing,Jaipur,UPI
ORD005541,CUST0573,2022-02-06,461.15,Clothing,Bangalore,Debit Card
ORD001698,CUST0160,2022-02-12,279.02,Beauty,Delhi,UPI
ORD002793,CUST0286,2023-10-27,1662.81,Electronics,Hyderabad,COD
ORD002223,CUST0214,2022-04-19,565.69,Electronics,Hyderabad,Debit Card
ORD005819,CUST0599,2023-01-07,194.22,Electronics,Hyderabad,NetBanking
ORD009653,CUST0968,2022-09-21,394.18,Sports,Hyderabad,UPI
ORD003765,CUST0378,2023-11-10,1506.87,Clothing,Pune,UPI
ORD003867,CUST0392,2023-04-02,502.93,Clothing,Delhi,UPI
ORD006401,CUST0647,2022-06-06,266.46,Books,Ahmedabad,NetBanking
ORD008653,CUST0883,2023-02-21,222.62,Sports,Hyderabad,UPI
ORD008929,CUST0902,2022-11-17,697.72,Home & Kitchen,Bangalore,UPI
ORD006650,CUST0671,2023-04-07,828.78,Electronics,Surat,NetBanking
ORD008908,CUST0901,2023-04-25,1566.71,Home & Kitchen,Hyderabad,COD
ORD003759,CUST0378,2023-02-08,1220.83,Home & Kitchen,Bangalore,UPI
ORD008130,CUST0844,2022-09-22,923.2,Home & Kitchen,Surat,COD
ORD003228,CUST0333,2022-10-13,1984.44,Electronics,Kolkata,Credit Card
ORD009792,CUST0981,2022-01-03,505.87,Home & Kitchen,Surat,UPI
ORD003924,CUST0401,2022-11-22,881.0,Electronics,Hyderabad,Credit Card
ORD003905,CUST0397,2023-06-27,256.76,Home & Kitchen,Jaipur,Credit Card
ORD002278,CUST0222,2022-10-19,310.31,Electronics,Hyderabad,UPI
ORD007210,CUST0727,2023-08-18,463.7,Clothing,Pune,COD
ORD001402,CUST0131,2023-05-31,472.2,Beauty,Delhi,Credit Card
ORD000740,CUST0065,2022-01-27,550.22,Electronics,Jaipur,NetBanking
ORD004267,CUST0435,2023-03-03,2012.51,Electronics,Mumbai,UPI
ORD009852,CUST0984,2022-10-12,986.86,Home & Kitchen,Delhi,Debit Card
ORD009939,CUST0996,2022-12-08,1764.4,Electronics,Mumbai,Debit Card
ORD007445,CUST0762,2023-02-04,225.72,Home & Kitchen,Delhi,COD
ORD003852,CUST0388,2022-02-21,1003.8,Electronics,Jaipur,Credit Card
ORD008622,CUST0882,2022-04-09,132.33,Electronics,Surat,NetBanking
ORD008189,CUST0851,2022-04-15,1482.97,Beauty,Kolkata,Credit Card
ORD006484,CUST0657,2023-02-01,625.54,Books,Pune,Credit Card
ORD007316,CUST0741,2023-01-18,85.21,Beauty,Delhi,Credit Card
ORD000675,CUST0059,2023-11-27,449.51,Home & Kitchen,Ahmedabad,UPI
ORD007067,CUST0711,2022-08-02,221.69,Clothing,Ahmedabad,UPI
ORD007430,CUST0761,2022-04-19,989.82,Clothing,Chennai,Credit Card
ORD003842,CUST0387,2022-03-08,495.96,Sports,Ahmedabad,Credit Card
ORD001816,CUST0169,2023-11-26,1000.59,Home & Kitchen,Pune,UPI
ORD008326,CUST0860,2023-04-13,1083.34,Clothing,Jaipur,UPI
ORD009829,CUST0984,2023-11-28,1706.49,Books,Surat,Debit Card
ORD009192,CUST0927,2023-08-23,637.54,Home & Kitchen,Kolkata,UPI
ORD004654,CUST0469,2022-06-24,592.21,Clothing,Surat,Credit Card
ORD008679,CUST0884,2022-08-30,847.57,Books,Hyderabad,Credit Card
ORD002101,CUST0203,2022-08-31,906.1,Sports,Chennai,Credit Card
ORD008772,CUST0890,2022-07-24,969.07,Clothing,Hyderabad,Debit Card
ORD001674,CUST0156,2022-11-07,1234.85,Clothing,Ahmedabad,Debit Card
ORD002102,CUST0203,2023-05-21,1812.5,Clothing,Jaipur,Credit Card
ORD004214,CUST0434,2022-06-01,825.23,Clothing,Hyderabad,COD
ORD006936,CUST0702,2022-11-16,580.1,Electronics,Bangalore,Credit Card
ORD001549,CUST0146,2022-10-07,666.28,Beauty,Chennai,Credit Card
ORD006386,CUST0645,2022-07-24,737.52,Clothing,Hyderabad,UPI
ORD003324,CUST0336,2023-04-14,2139.14,Home & Kitchen,Hyderabad,Credit Card
ORD007229,CUST0729,2023-10-11,1010.83,Electronics,Kolkata,UPI
